"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"TSTA3",-0.0502324719022172,4.76249530262848,-0.297527202586335,0.773717078403434,0.963107221724924,-5.44335115181447,"Not significant","TSTA3"
"SAMD9L",0.0407206875288794,3.73599069419172,0.296863516770029,0.774205451096246,0.963363785353383,-5.44353340902725,"Not significant","SAMD9L"
"CHCHD2",0.0489047474608023,5.27633834962814,0.296468156728475,0.774496427433718,0.963363785353383,-5.4436417918442,"Not significant","CHCHD2"
"MAGOH",-0.0382074710954914,5.4551984120935,-0.296276114520828,0.774637780007294,0.963363785353383,-5.44369438693853,"Not significant","MAGOH"
"DPP3",-0.0411793979885076,5.27086586586227,-0.295692284258465,0.775067562985069,0.963363785353383,-5.44385407810295,"Not significant","DPP3"
"DUSP23",-0.0480596977587068,4.14972534374182,-0.295335832114945,0.775330003637423,0.963363785353383,-5.44395142515088,"Not significant","DUSP23"
"DDX58",0.0383436930063265,3.31408071815806,0.295234089859487,0.775404917809029,0.963363785353383,-5.44397918995993,"Not significant","DDX58"
"GEMIN2",-0.0398929732559338,4.92753793253321,-0.295112594321323,0.775494379868579,0.963363785353383,-5.44401233309949,"Not significant","GEMIN2"
"TMED7",0.0504999095247,5.0642742071219,0.29444251476801,0.775987850606035,0.963697874653097,-5.44419488727639,"Not significant","TMED7"
"IBTK",0.0390197651808788,5.6777008865265,0.293982806709561,0.776326458943074,0.963839502974739,-5.44431989463875,"Not significant","IBTK"
"GOT1",0.0423503069371462,5.04646650575199,0.293203228347993,0.776900791471311,0.964068245487906,-5.44453144838871,"Not significant","GOT1"
"PSMD7",-0.039409264485741,4.87612147167834,-0.293122953964306,0.776959939688413,0.964068245487906,-5.44455320130671,"Not significant","PSMD7"
"ETFA",-0.0407963596474542,5.38736083425665,-0.292814697927356,0.777187085020035,0.964071378296529,-5.44463667919957,"Not significant","ETFA"
"PSMB6",-0.0363061439179348,4.6829912871444,-0.291488871222323,0.778164310143104,0.964485003012514,-5.44499474603902,"Not significant","PSMB6"
"LARS2",-0.043792974558537,4.38267519756631,-0.291463589710351,0.778182948444627,0.964485003012514,-5.44500155843746,"Not significant","LARS2"
"OSBPL8",-0.0614834632468802,4.27326495375375,-0.291447677164301,0.778194679737264,0.964485003012514,-5.44500584596323,"Not significant","OSBPL8"
"CRYZ",0.0402239389225901,5.01376359171517,0.291006885526286,0.778519671036386,0.96448532473834,-5.44512452348312,"Not significant","CRYZ"
"FANCI",0.0356027438511887,4.1253664631054,0.290837766292562,0.778644373303436,0.96448532473834,-5.44517001017832,"Not significant","FANCI"
"ARMC6",0.0439106987078056,4.71086608395707,0.29006816496224,0.779211935127683,0.964588105807359,-5.44537667819452,"Not significant","ARMC6"
"VAPB",0.0356509425675922,5.35588183153381,0.28993568823718,0.779309647670137,0.964588105807359,-5.44541219948561,"Not significant","VAPB"
"PPFIA1",0.0362983477776495,4.1238729395139,0.289473140573029,0.779650847617264,0.964588105807359,-5.44553609934905,"Not significant","PPFIA1"
"EIF4E2",0.0371010938822688,4.06667174879493,0.288909727202926,0.780066520290772,0.964588105807359,-5.44568675681158,"Not significant","EIF4E2"
"CRTAP",0.0353410453220467,4.68735087261536,0.288556275045935,0.780327327194452,0.964588105807359,-5.44578112420533,"Not significant","CRTAP"
"NAA35",0.0407216219405264,3.73376268256289,0.288490097488261,0.780376161891308,0.964588105807359,-5.4457987802755,"Not significant","NAA35"
"VAV1",-0.0419541258675443,4.70294765822544,-0.288205694844847,0.780586044213643,0.964588105807359,-5.44587461348313,"Not significant","VAV1"
"RSRC1",0.0358201443471031,4.88529579439819,0.287795555051024,0.78088875129449,0.964588105807359,-5.44598384477162,"Not significant","RSRC1"
"SLC25A19",0.0376628260073791,4.46321651616841,0.287694674870458,0.780963212854255,0.964588105807359,-5.44601068862582,"Not significant","SLC25A19"
"C2CD5",-0.0358668117465674,4.4220698255225,-0.287528150043727,0.781086133232236,0.964588105807359,-5.44605498019333,"Not significant","C2CD5"
"SEPT5",-0.0351039128164935,4.82929305511852,-0.286602329264081,0.781769647798914,0.964588105807359,-5.44630076973187,"Not significant","SEPT5"
"ETFDH",0.0491342458757289,4.79022759658472,0.286486153198982,0.781855432504168,0.964588105807359,-5.44633155785397,"Not significant","ETFDH"
"CACYBP",0.0366833886940086,6.10189269270384,0.286000521949111,0.782214058313002,0.964588105807359,-5.44646012434963,"Not significant","CACYBP"
"IARS",0.0373676821224491,4.97807178333759,0.285737415498101,0.782408378651904,0.964588105807359,-5.44652969049008,"Not significant","IARS"
"TPD52L2",0.04957194557592,4.87754609561284,0.285610379332092,0.782502208525191,0.964588105807359,-5.44656325686312,"Not significant","TPD52L2"
"SRRM1",-0.0432069230780637,4.96148492537591,-0.285313176949215,0.782721739276486,0.964588105807359,-5.44664172880955,"Not significant","SRRM1"
"PSMC3",0.0369200298855224,5.1862541211033,0.28495529484877,0.782986119092015,0.964588105807359,-5.44673611650511,"Not significant","PSMC3"
"RANBP1",0.042396688310013,5.52042775074204,0.284941541781631,0.782996279555665,0.964588105807359,-5.44673974142641,"Not significant","RANBP1"
"MCCC2",0.0375038137116926,4.57953083618158,0.284764748769948,0.783126894298166,0.964588105807359,-5.44678632387672,"Not significant","MCCC2"
"STK4",0.0373665481717695,5.1366155393543,0.283728150878825,0.783892880578907,0.964588105807359,-5.44705888474098,"Not significant","STK4"
"HBS1L_Q9Y450-2",0.0455688438258088,3.96268067418596,0.283515189898779,0.784050277639997,0.964588105807359,-5.44711476007396,"Not significant","HBS1L_Q9Y450-2"
"FGFR1OP",0.0415222140685494,4.31604017547703,0.283384573974686,0.784146819640704,0.964588105807359,-5.44714900997118,"Not significant","FGFR1OP"
"EIF1AX",-0.0398786435167903,6.42981147604287,-0.283240818444205,0.784253078109415,0.964588105807359,-5.44718668749922,"Not significant","EIF1AX"
"C1D",-0.054294816076874,5.5644462280888,-0.282610552867282,0.784719002695926,0.964588105807359,-5.4473516562481,"Not significant","C1D"
"SNIP1",-0.0362378881572903,4.09113784530066,-0.282493498380541,0.784805545561347,0.964588105807359,-5.4473822551353,"Not significant","SNIP1"
"CCT4",-0.0387524811087043,4.9745508817509,-0.281901859081159,0.785243015954377,0.964588105807359,-5.44753672447828,"Not significant","CCT4"
"COMMD1",-0.0388471319271535,5.01642571309163,-0.281734197481366,0.785367003228017,0.964588105807359,-5.44758044122469,"Not significant","COMMD1"
"ARF6",-0.0709633400696738,5.65169692313149,-0.281689832526469,0.785399812607353,0.964588105807359,-5.44759200486739,"Not significant","ARF6"
"MRPL44",0.0418049334902365,4.8895899333458,0.281371029186033,0.785635591865281,0.964588105807359,-5.44767504804388,"Not significant","MRPL44"
"KIF4A",0.0360339386124361,4.28107239366632,0.281339974631326,0.785658560325597,0.964588105807359,-5.44768313234942,"Not significant","KIF4A"
"RPL19",0.0424723199870092,4.64557067542449,0.281203921877536,0.785759189821303,0.964588105807359,-5.44771854013323,"Not significant","RPL19"
"CBX4",0.0360104561791231,4.82693525591144,0.280987786513916,0.785919060113778,0.964588105807359,-5.44777475504694,"Not significant","CBX4"
"NFS1",-0.0493185876963937,3.6656484473135,-0.278977339974041,0.787406658350668,0.965838394580566,-5.44829563112124,"Not significant","NFS1"
"UQCRQ",-0.0349338255946399,4.9907373980432,-0.278900075931777,0.787463847273272,0.965838394580566,-5.4483155761301,"Not significant","UQCRQ"
"NAA10",0.0341159219984795,4.83288744769508,0.27869876818273,0.787612856717609,0.965838394580566,-5.44836751653368,"Not significant","NAA10"
"CBSL",-0.0363156787063643,5.26574612263095,-0.277736415259728,0.788325326003016,0.966435960926862,-5.44861531150638,"Not significant","CBSL"
"PCM1",0.041619530723206,4.80172584105619,0.276355533911437,0.789348019957964,0.967333703233167,-5.44896940916965,"Not significant","PCM1"
"ACADVL",-0.0344994627770344,4.86178009210183,-0.276139064316468,0.789508378943565,0.967333703233167,-5.44902476175441,"Not significant","ACADVL"
"HADHA",-0.0369327258682901,5.16196553026542,-0.274456053380781,0.790755504477004,0.967655975852747,-5.44945367109151,"Not significant","HADHA"
"ARHGAP35",-0.0452937804287371,3.94231344184913,-0.273981110288176,0.79110755783409,0.967655975852747,-5.4495742447331,"Not significant","ARHGAP35"
"CDKN2AIP",0.0335215135057926,4.40251787488994,0.273721786747665,0.791299803964128,0.967655975852747,-5.44963999290712,"Not significant","CDKN2AIP"
"CNOT1",-0.0351157538570634,4.6444753471319,-0.273069547918971,0.7917834000027,0.967655975852747,-5.44980509053526,"Not significant","CNOT1"
"SMAP2",-0.0338688439098278,5.09786067538552,-0.272677936876764,0.792073802331849,0.967655975852747,-5.44990403177715,"Not significant","SMAP2"
"HNRNPUL2",0.0409932657667992,4.91592174543354,0.27255248712091,0.792166837930675,0.967655975852747,-5.44993569751065,"Not significant","HNRNPUL2"
"ELAVL4",0.0377473602503858,5.11962231655562,0.27234115895163,0.79232357039599,0.967655975852747,-5.44998900823921,"Not significant","ELAVL4"
"EMC8",-0.0382347150979841,4.45543192779208,-0.272288180577085,0.792362863618459,0.967655975852747,-5.45000236649398,"Not significant","EMC8"
"PFDN1",0.0339526676786475,5.49466420980247,0.271804682900477,0.792721495408779,0.967655975852747,-5.45012416073612,"Not significant","PFDN1"
"KRR1",0.0354981255206526,5.07984367403403,0.271784939712777,0.792736140929842,0.967655975852747,-5.45012912959279,"Not significant","KRR1"
"N6AMT1",-0.0364630280315973,4.88919728319224,-0.271709956024036,0.792791764721829,0.967655975852747,-5.45014799785681,"Not significant","N6AMT1"
"PGLS",-0.0348795944139098,5.21463015823839,-0.271551669051721,0.79290918803202,0.967655975852747,-5.45018781113165,"Not significant","PGLS"
"PPP6C",-0.0468520252362201,4.8874815151517,-0.271365380073622,0.793047391512072,0.967655975852747,-5.45023463855792,"Not significant","PPP6C"
"ENO2",-0.0453959914060816,4.4147507105927,-0.271072789003802,0.79326447378974,0.967655975852747,-5.45030812364529,"Not significant","ENO2"
"POLD1",-0.0344454521957235,4.58256357166343,-0.270848932596839,0.79343057268985,0.967655975852747,-5.45036429344739,"Not significant","POLD1"
"SAFB2",-0.0338712372742719,4.9582478382257,-0.270490362801116,0.793696650802038,0.967655975852747,-5.45045417076193,"Not significant","SAFB2"
"SRSF10",-0.0407577366474513,4.56569728519198,-0.270460972969011,0.793718460918808,0.967655975852747,-5.45046153230415,"Not significant","SRSF10"
"N4BP1",-0.0438657648226907,4.4479508485197,-0.270040616288853,0.794030427663508,0.967655975852747,-5.45056673725063,"Not significant","N4BP1"
"FAM133A",0.0446446167864421,6.05147766950874,0.269794428189763,0.794213153950485,0.967655975852747,-5.45062827772014,"Not significant","FAM133A"
"H3F3A",-0.0351242326656011,5.52760526610017,-0.269703666676508,0.794280522583697,0.967655975852747,-5.45065095182235,"Not significant","H3F3A"
"VBP1",-0.0416415097476407,4.90066834903676,-0.269341241695425,0.794549554461542,0.967709048736929,-5.45074141863618,"Not significant","VBP1"
"UHRF2",-0.0343372741020607,4.96923544133513,-0.268906483921091,0.794872318398482,0.967747178728863,-5.45084978373448,"Not significant","UHRF2"
"MSRB2",-0.0599773584117503,4.05649648446432,-0.268691664842052,0.795031815516768,0.967747178728863,-5.4509032649898,"Not significant","MSRB2"
"PHF3",0.0344241410712992,4.68003969259212,0.267762783211339,0.795721602153344,0.968141451526246,-5.45113403730786,"Not significant","PHF3"
"ARCN1",-0.0332782256266903,5.0589135569255,-0.267647991738918,0.795806859502469,0.968141451526246,-5.45116250190317,"Not significant","ARCN1"
"CTAGE5",-0.0436883094820335,3.98845013066807,-0.267122671970405,0.796197059664858,0.968308893858069,-5.45129261184503,"Not significant","CTAGE5"
"MRPL57",0.0355272704371234,5.94760990375225,0.266672436560768,0.796531536863035,0.968308893858069,-5.45140392589172,"Not significant","MRPL57"
"PUS7",0.0420145414613859,4.75286275741005,0.266398925475601,0.796734748508232,0.968308893858069,-5.45147145768659,"Not significant","PUS7"
"UBE2I",0.0358221869519565,5.16012094899851,0.266165721678117,0.796908025938442,0.968308893858069,-5.4515289837351,"Not significant","UBE2I"
"SDHA",0.0346989751280102,5.200359335074,0.265944333100102,0.797072535414855,0.968308893858069,-5.45158354958961,"Not significant","SDHA"
"SCO2",-0.0392325245040041,4.03258007152843,-0.265187143095291,0.797635270021157,0.968647974810086,-5.45176983881069,"Not significant","SCO2"
"ACAT1",0.0395017306885696,5.18119732404164,0.264948746879566,0.797812469380744,0.968647974810086,-5.45182838305196,"Not significant","ACAT1"
"NUP205",0.0500656795474724,4.43290077639477,0.264657844149859,0.798028713636642,0.968647974810086,-5.45189975173977,"Not significant","NUP205"
"RANBP3",-0.0389804531106036,4.47298071195214,-0.263391085323877,0.798970582715199,0.969505297235901,-5.45220963691813,"Not significant","RANBP3"
"RWDD1",-0.0553707824757504,5.95853493411731,-0.262400533979046,0.799707328707921,0.969505297235901,-5.45245093906071,"Not significant","RWDD1"
"HNRNPA3",0.0400585043171465,5.15076091424065,0.262184018405499,0.799868395791781,0.969505297235901,-5.45250356445173,"Not significant","HNRNPA3"
"ACOT11",-0.0343557477707973,4.90916318969153,-0.262172508157127,0.799876958612472,0.969505297235901,-5.45250636089411,"Not significant","ACOT11"
"EIF3I",0.0417939299162494,4.80323563175843,0.262057278458963,0.799962683048035,0.969505297235901,-5.45253434959446,"Not significant","EIF3I"
"RNF113A",-0.0443325969435709,4.74687372523176,-0.261885683435657,0.80009034548219,0.969505297235901,-5.45257600679615,"Not significant","RNF113A"
"SPC25",0.0558146790927898,4.74546274456926,0.259838642895096,0.801613785742221,0.970499107151932,-5.45307089345366,"Not significant","SPC25"
"NCOA2",0.0330961711923856,3.75974952029343,0.259751951170757,0.801678323131957,0.970499107151932,-5.45309176778299,"Not significant","NCOA2"
"VAMP3",-0.035399257979204,3.94833090922642,-0.259586474626799,0.801801516145394,0.970499107151932,-5.45313159359812,"Not significant","VAMP3"
"DNAJC17",0.0337035458475788,4.87466067824786,0.259568408894935,0.80181496597408,0.970499107151932,-5.45313594003432,"Not significant","DNAJC17"
"RABEP1",-0.0359744259661068,4.34383876558108,-0.257910854138057,0.803049304639742,0.971719090925789,-5.45353346940241,"Not significant","RABEP1"
"CRYZL1",-0.0322968262583943,6.13741916248586,-0.257493412552287,0.803360255777951,0.971767346272245,-5.45363319031101,"Not significant","CRYZL1"
"ABCD1",0.0326390097255066,3.58859300660784,0.256656773702841,0.803983578189685,0.971767346272245,-5.45383257465574,"Not significant","ABCD1"
"PTCD3",0.0326743065994698,3.62584385604324,0.256510028075906,0.80409292374935,0.971767346272245,-5.45386748087631,"Not significant","PTCD3"
"SPG21",-0.0318345477749043,4.87744191811028,-0.25640582933227,0.804170568854006,0.971767346272245,-5.45389225462978,"Not significant","SPG21"
"RPS6",-0.0325554113109135,4.97673081884461,-0.256337814754615,0.804221252087375,0.971767346272245,-5.45390842009857,"Not significant","RPS6"
"PLA2G15",-0.0351577244482671,4.31618654743237,-0.255938566863952,0.804518784290031,0.971853257014583,-5.45400322713926,"Not significant","PLA2G15"
"NDE1",-0.0364578370742306,4.49131858657868,-0.255096668336916,0.805146305056795,0.972012554087833,-5.4542026727179,"Not significant","NDE1"
"PPP1CA",-0.0326807095930977,5.46234785528061,-0.254122817881864,0.805872365807567,0.972012554087833,-5.45443257356157,"Not significant","PPP1CA"
"IRF8",-0.0382751587643251,4.62602143737552,-0.25381086324304,0.80610498817292,0.972012554087833,-5.45450603552895,"Not significant","IRF8"
"FNBP1",0.0406627828329366,5.1124281830669,0.253792997412285,0.80611831121961,0.972012554087833,-5.45451024005993,"Not significant","FNBP1"
"UHRF1",0.0344633132508726,4.55635201384948,0.253508163191024,0.806330729129108,0.972012554087833,-5.4545772335081,"Not significant","UHRF1"
"GPATCH8",-0.0350084709888338,4.20339538006876,-0.252775506383732,0.806877193802832,0.972012554087833,-5.45474921638734,"Not significant","GPATCH8"
"C9orf64",-0.0334209720402473,4.86084399089895,-0.252159022184101,0.807337096757827,0.972012554087833,-5.45489355064773,"Not significant","C9orf64"
"SRP54",0.042518397076202,4.99143153451059,0.251905925835433,0.807525932131667,0.972012554087833,-5.4549527066411,"Not significant","SRP54"
"AQR",0.0350100456807696,4.35946935286243,0.251722034321073,0.807663142165455,0.972012554087833,-5.45499565087913,"Not significant","AQR"
"MRPL15",0.0333937452769456,4.23073030330727,0.251652332619839,0.807715151709928,0.972012554087833,-5.45501192029336,"Not significant","MRPL15"
"GK3P",0.0365225791002428,4.91898964498241,0.251124549913018,0.808109002105863,0.972012554087833,-5.45513496911467,"Not significant","GK3P"
"CAST",-0.0334583586016104,4.93859652339102,-0.250977699974728,0.808218597177243,0.972012554087833,-5.45516916105332,"Not significant","CAST"
"GAA",-0.0360861001206733,4.68631957935591,-0.250918648616399,0.808262668865473,0.972012554087833,-5.45518290479573,"Not significant","GAA"
"S100A8",-0.0339729163838508,5.25535954423175,-0.250875760936997,0.808294677603288,0.972012554087833,-5.45519288457815,"Not significant","S100A8"
"PYCR1",0.0393562336857904,4.92736465150669,0.250823704289047,0.808333530014806,0.972012554087833,-5.45520499569125,"Not significant","PYCR1"
"NCAPD3",0.0471089391153165,4.4752032884322,0.250758686479938,0.8083820567682,0.972012554087833,-5.45522011878704,"Not significant","NCAPD3"
"WDR33",0.0328264826166056,4.831631423446,0.250301621179484,0.80872321739674,0.972012554087833,-5.4553263232257,"Not significant","WDR33"
"RPS24",-0.0335756728420931,5.53438784834706,-0.250296383192577,0.808727127364318,0.972012554087833,-5.45532753923055,"Not significant","RPS24"
"CTR9",0.0327323152162764,4.78172152577767,0.249536970586779,0.809294061938635,0.972082951885894,-5.45550357340266,"Not significant","CTR9"
"ANXA5",-0.0332090735488582,5.60407452892203,-0.249269057155813,0.809494099647596,0.972082951885894,-5.45556555124552,"Not significant","ANXA5"
"RPL34",0.0349821189201188,5.4771277418352,0.248107831320786,0.810361301943703,0.972082951885894,-5.45583342810534,"Not significant","RPL34"
"CDCA8",0.0422070999670191,4.03535601597081,0.247834485189802,0.810565477211882,0.972082951885894,-5.4558963062472,"Not significant","CDCA8"
"EML4",-0.0355628145422606,4.75591581545328,-0.247338471545104,0.810936012936275,0.972082951885894,-5.4560102310469,"Not significant","EML4"
"TRIP13",-0.0386924105466003,4.01287112249772,-0.246813652468332,0.811328122422049,0.972082951885894,-5.45613052784855,"Not significant","TRIP13"
"UTP23",0.0322512946066202,4.98097608456972,0.246765027356689,0.811364454707518,0.972082951885894,-5.45614166078736,"Not significant","UTP23"
"MIF4GD",-0.0400964380819742,5.34998169711619,-0.246581016058176,0.81150195085384,0.972082951885894,-5.45618377150194,"Not significant","MIF4GD"
"DDI2",-0.0470159168083973,4.29721614710701,-0.246510622847205,0.811554551616242,0.972082951885894,-5.45619987272548,"Not significant","DDI2"
"TXNDC12",0.0315453329666268,4.78848438987281,0.2464112185249,0.811628832436353,0.972082951885894,-5.45622260204639,"Not significant","TXNDC12"
"ADPRHL2",0.0312534588541597,3.8075698370727,0.246214408975954,0.811775906231618,0.972082951885894,-5.45626757702251,"Not significant","ADPRHL2"
"NELFA",-0.0300821284797205,4.76579389063711,-0.246153999425521,0.811821051278733,0.972082951885894,-5.45628137475085,"Not significant","NELFA"
"SPTLC2",-0.0349340764175538,3.62360148907379,-0.245758452239163,0.812116668706897,0.972082951885894,-5.45637163677349,"Not significant","SPTLC2"
"SLC9A3R1",-0.0313388317551915,5.1650965781621,-0.244835780571003,0.812806364368605,0.972082951885894,-5.45658163187725,"Not significant","SLC9A3R1"
"PHACTR4",-0.0588030696208769,3.35118034175702,-0.244419050062799,0.813117926922027,0.972082951885894,-5.45667622310433,"Not significant","PHACTR4"
"DCAF8",-0.0302559674806875,5.62467254862992,-0.244256186090826,0.813239699465834,0.972082951885894,-5.45671314762088,"Not significant","DCAF8"
"SERPINB6",0.0400465405689762,5.2949678374564,0.243721052863632,0.81363985390283,0.972082951885894,-5.45683430274645,"Not significant","SERPINB6"
"SLC30A9",0.0427332504758464,4.64008464186425,0.243530856809235,0.813782090106651,0.972082951885894,-5.4568773005849,"Not significant","SLC30A9"
"GPHN",-0.0306230681088829,5.27053663237334,-0.243521205368075,0.813789308036115,0.972082951885894,-5.45687948161784,"Not significant","GPHN"
"UROD",-0.0413507325969542,4.33795423340509,-0.243402729881978,0.813877912691016,0.972082951885894,-5.45690624779069,"Not significant","UROD"
"PDXK",0.0343491970957196,4.63418524140489,0.243323821111678,0.813936928039718,0.972082951885894,-5.45692406788622,"Not significant","PDXK"
"NR3C2",0.0329679365279395,4.37368189921199,0.242575542808536,0.814496623352247,0.972082951885894,-5.45709277057087,"Not significant","NR3C2"
"STAU2",0.0344520066429027,5.19164852583665,0.242231780249371,0.814753788098161,0.972082951885894,-5.4571701021955,"Not significant","STAU2"
"CEP170",0.0441717259563959,5.05597513388325,0.242181096904176,0.814791705741199,0.972082951885894,-5.45718149462702,"Not significant","CEP170"
"COX7C",-0.0404836783409738,5.46019368246579,-0.24152529860121,0.815282373873983,0.972082951885894,-5.45732869146249,"Not significant","COX7C"
"RPL18",0.0329141827581032,5.90044980958957,0.241437118520198,0.815348356821885,0.972082951885894,-5.45734845395138,"Not significant","RPL18"
"SIRT1",-0.0319035284796076,3.82029802764203,-0.241430191417955,0.815353540265684,0.972082951885894,-5.45735000611919,"Not significant","SIRT1"
"KATNB1",0.0350508735778466,4.10258207565171,0.241283986577512,0.815462945354043,0.972082951885894,-5.45738275627951,"Not significant","KATNB1"
"KAT7",-0.0305138068142536,4.4124880446091,-0.241133284819728,0.815575720001984,0.972082951885894,-5.45741649334866,"Not significant","KAT7"
"NUDT5",0.0307383668779903,5.50087822806353,0.241127145310211,0.815580314478356,0.972082951885894,-5.4574178673397,"Not significant","NUDT5"
"PFN1",-0.0462498899543102,5.39650995624443,-0.240424255099939,0.816106369666434,0.972360229016357,-5.45757494325838,"Not significant","PFN1"
"DIS3L2",0.0334250094497419,4.57326604696454,0.240000711377474,0.816423405125965,0.972360229016357,-5.45766937555129,"Not significant","DIS3L2"
"SLC4A7",-0.0307905021607338,4.3244684892134,-0.239908268697452,0.816492606098544,0.972360229016357,-5.45768996458723,"Not significant","SLC4A7"
"MLST8",0.0393563477835323,4.48351101516364,0.239526155342358,0.816778667669126,0.972431079510649,-5.45777498697215,"Not significant","MLST8"
"HSPA4L",-0.0325698860317043,4.66943634301666,-0.23868444139961,0.817408903300649,0.972911539924123,-5.45796180303571,"Not significant","HSPA4L"
"MCRIP2",-0.0296893812236366,4.56129641039784,-0.237788137686154,0.818080168833275,0.973178035447028,-5.45816002419901,"Not significant","MCRIP2"
"DCP1A",-0.0299154217291635,4.49929468031401,-0.237710417617367,0.818138382992902,0.973178035447028,-5.45817717775107,"Not significant","DCP1A"
"DOCK8",0.0360408438890753,4.77183207649741,0.237464805108681,0.818322360443472,0.973178035447028,-5.45823135049671,"Not significant","DOCK8"
"ABHD10",-0.0304390067709744,5.05661632735987,-0.236872838694292,0.818765825554381,0.973178035447028,-5.45836168934997,"Not significant","ABHD10"
"NRBF2",-0.0291248310663835,4.42019870102147,-0.2368719173237,0.818766515843247,0.973178035447028,-5.45836189196747,"Not significant","NRBF2"
"SH3GLB1",-0.0396528032902835,5.01502955987882,-0.236509604373328,0.819037972979488,0.973231168335537,-5.45844150768711,"Not significant","SH3GLB1"
"MAP2K2",0.0314067226615062,4.76509235570717,0.234966304491132,0.820194556501645,0.974335742182414,-5.45877929406134,"Not significant","MAP2K2"
"NCAPG",0.0339084087961134,4.02081556599183,0.23465307848333,0.820429352459287,0.974344986373896,-5.45884758514132,"Not significant","NCAPG"
"BANF1",0.0346191069503094,5.67117672522521,0.233938185407869,0.820965312549131,0.974711790168982,-5.45900311392747,"Not significant","BANF1"
"ATP2B4",0.0361266294527466,4.76540797999684,0.233141728553086,0.821562539611826,0.975151111729524,-5.45917583744181,"Not significant","ATP2B4"
"PPT1",0.0290006941638018,5.66374324504068,0.232783225422472,0.821831405447308,0.975200550782374,-5.45925339499699,"Not significant","PPT1"
"CPVL",0.0376533825360094,5.03265989161652,0.232147962428772,0.822307893913991,0.975496263316431,-5.45939053752483,"Not significant","CPVL"
"PCNP",-0.0316470875454641,5.46930555676149,-0.230113188550378,0.823834634531817,0.97703737259203,-5.45982732766757,"Not significant","PCNP"
"XPO4",0.0316541923328523,4.44273813883854,0.229494460886281,0.8242990399453,0.977318088244538,-5.4599593949005,"Not significant","XPO4"
"HSPA14",-0.0316397325093106,5.13237611815828,-0.228348713986172,0.82515921082112,0.977843807011523,-5.46020302980035,"Not significant","HSPA14"
"BCAS2",0.0286136974167294,4.62958283458556,0.228296914184322,0.825198105544207,0.977843807011523,-5.46021401628948,"Not significant","BCAS2"
"RBM4",0.0306757193888163,4.20691733220565,0.227559157528922,0.825752117928767,0.978230220852958,-5.46037022450622,"Not significant","RBM4"
"SCFD1",-0.0292575543802508,5.18227104465004,-0.226187627407506,0.82678233372518,0.978735211410186,-5.46065930077811,"Not significant","SCFD1"
"YARS",-0.0323877255934134,5.05505048940455,-0.225894395809583,0.827002639185054,0.978735211410186,-5.46072088161528,"Not significant","YARS"
"DHTKD1",-0.0275765144417213,4.87810897809364,-0.225321826456198,0.827432858691617,0.978735211410186,-5.46084089863614,"Not significant","DHTKD1"
"OXA1L",0.0309900634851724,4.60476187305856,0.224789343453133,0.827833013700615,0.978735211410186,-5.46095224382229,"Not significant","OXA1L"
"YIPF5",-0.02814119936575,4.36831788780237,-0.224728611178217,0.8278786567324,0.978735211410186,-5.46096492679342,"Not significant","YIPF5"
"PCYT2",-0.0333143657734511,4.84917040343942,-0.224709400088911,0.827893094873838,0.978735211410186,-5.46096893802142,"Not significant","PCYT2"
"CXXC1",-0.0275934967130899,4.58195647442817,-0.224519796801707,0.828035595431323,0.978735211410186,-5.4610085085984,"Not significant","CXXC1"
"DSCR3",-0.0350700910021669,4.7168463374229,-0.224301986557994,0.828199303931542,0.978735211410186,-5.46105392540581,"Not significant","DSCR3"
"QPCTL",0.0301362392490364,4.67103935776732,0.224024018991409,0.828408240316361,0.978735211410186,-5.46111182286641,"Not significant","QPCTL"
"TRMT61A",-0.0387715410165405,3.60710983121866,-0.223895603644572,0.828504769583509,0.978735211410186,-5.46113854642444,"Not significant","TRMT61A"
"DPF2",-0.0280521200127244,4.16552827796091,-0.222306868663094,0.82969927128511,0.978735211410186,-5.46146791723915,"Not significant","DPF2"
"DIS3",-0.0312197231032142,4.24757678936428,-0.221583665561844,0.830243173298375,0.978735211410186,-5.46161708352124,"Not significant","DIS3"
"MBOAT7",-0.0274596927140769,4.73058855447799,-0.221251228308978,0.830493223354831,0.978735211410186,-5.46168549058374,"Not significant","MBOAT7"
"ADRM1",-0.0285873665176539,4.22753024422225,-0.221110146584008,0.830599347328838,0.978735211410186,-5.4617144909887,"Not significant","ADRM1"
"TRIP10",0.0270214999640399,4.75504946587777,0.221014574288119,0.830671240473734,0.978735211410186,-5.46173412623057,"Not significant","TRIP10"
"PPP2R1A",-0.0278780387186303,4.67960766672065,-0.220875577347386,0.830775802334856,0.978735211410186,-5.46176266809281,"Not significant","PPP2R1A"
"PAAF1",0.0277500767012824,4.73160584105915,0.220545968956624,0.831023767955892,0.978735211410186,-5.46183027967858,"Not significant","PAAF1"
"MAPKAPK3",-0.0306929824614203,5.19651921581945,-0.220446348524805,0.831098716750278,0.978735211410186,-5.46185069493389,"Not significant","MAPKAPK3"
"ATXN10",-0.0328769399462637,4.40762677937543,-0.220188989462904,0.831292347719764,0.978735211410186,-5.46190339354561,"Not significant","ATXN10"
"RLF",0.0406680075180963,4.8684927224101,0.219559478694884,0.831766028713286,0.978735211410186,-5.46203204074034,"Not significant","RLF"
"GOLGA3",-0.0343603888181507,4.57692101244323,-0.219453764853862,0.831845581229031,0.978735211410186,-5.46205360887556,"Not significant","GOLGA3"
