"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"NFKB1",0.968551342120849,4.67438937539944,7.33036176210866,7.02783094712684e-05,0.00201089669500456,1.75935823989833,"Upregulated (FDR < 0.01, log2FC > 0.6)","NFKB1"
"SP100",1.02110860231114,4.28921228016913,7.3091086887643,7.17717344533267e-05,0.00204002837267336,1.73666991587943,"Upregulated (FDR < 0.01, log2FC > 0.6)","SP100"
"MKI67",-1.0141603600756,4.43004874629498,-7.28942554588364,7.31861751912889e-05,0.00206654647316455,1.71561195457658,"Downregulated (FDR < 0.01, log2FC < -0.6)","MKI67"
"PML",1.653793934711,3.90323120471181,7.27039885176312,7.45827763842775e-05,0.00209221749177333,1.6952145007139,"Upregulated (FDR < 0.01, log2FC > 0.6)","PML"
"CHAF1B",-0.844309426771167,4.51408738215396,-7.21828135532337,7.85614653429906e-05,0.00218951824189685,1.63913091970819,"Downregulated (FDR < 0.01, log2FC < -0.6)","CHAF1B"
"MTHFD2",0.974697226971173,5.039156893514,7.14559784779179,8.45072354447775e-05,0.00233573181264379,1.56039564891458,"Upregulated (FDR < 0.01, log2FC > 0.6)","MTHFD2"
"PROS1",-0.897504756926328,4.79242492371961,-7.14104222334526,8.48961236655246e-05,0.00233573181264379,1.5554403923298,"Downregulated (FDR < 0.01, log2FC < -0.6)","PROS1"
"CBFB",-1.9426158733598,2.90780519344644,-7.09385976330766,8.90421603767742e-05,0.00243419714864404,1.5039771197108,"Downregulated (FDR < 0.01, log2FC < -0.6)","CBFB"
"HCK",1.10983491925943,5.23984641929323,7.08182797680593,9.01348647018953e-05,0.00244847366645908,1.49081218047327,"Upregulated (FDR < 0.01, log2FC > 0.6)","HCK"
"PLEKHO2",0.828697181675499,5.35155331415015,7.07399573059054,9.08541272117791e-05,0.00245249002511293,1.48223319749414,"Upregulated (FDR < 0.01, log2FC > 0.6)","PLEKHO2"
"RPS6KA4",-0.941258221553067,4.0923881961012,-7.0552734384846,9.25992762746573e-05,0.00246977869896918,1.46169677558477,"Downregulated (FDR < 0.01, log2FC < -0.6)","RPS6KA4"
"SQRDL",0.892824488450772,5.340020598977,7.05478313590937,9.26454730973992e-05,0.00246977869896918,1.46115841177441,"Upregulated (FDR < 0.01, log2FC > 0.6)","SQRDL"
"HELLS",-1.08926126264897,3.4004642280016,-7.040447667684,9.40074880513741e-05,0.00249061814022529,1.44540524362557,"Downregulated (FDR < 0.01, log2FC < -0.6)","HELLS"
"ECH1",-0.819919981083455,4.97086090251367,-7.02863248385311,9.51466757422158e-05,0.00250533455389933,1.43240342846835,"Downregulated (FDR < 0.01, log2FC < -0.6)","ECH1"
"KIFC1",-0.965460333337767,4.08100577651062,-7.00851742208529,9.71213354076587e-05,0.00254173641201019,1.4102302939369,"Downregulated (FDR < 0.01, log2FC < -0.6)","KIFC1"
"PTPN18",-1.14437163337552,3.4451060410953,-7.00110528235844,9.7860342226324e-05,0.0025455550838508,1.40204773081128,"Downregulated (FDR < 0.01, log2FC < -0.6)","PTPN18"
"MPG",-0.811109672186718,4.38914883968472,-6.96829469820202,0.00010120702119668,0.00261675021069971,1.36574862395939,"Downregulated (FDR < 0.01, log2FC < -0.6)","MPG"
"SAMSN1",1.01081331048011,4.18181596870666,6.94950820852409,0.000103179977779761,0.00265178721335768,1.34490712443382,"Upregulated (FDR < 0.01, log2FC > 0.6)","SAMSN1"
"GLS",0.865531435231446,4.98062582284981,6.87672384878353,0.00011123450969963,0.00284177687875484,1.2637628752057,"Upregulated (FDR < 0.01, log2FC > 0.6)","GLS"
"PSTPIP2",0.874504308355292,4.61973525960906,6.85185448825171,0.000114143680428824,0.00289884423905628,1.23589117905395,"Upregulated (FDR < 0.01, log2FC > 0.6)","PSTPIP2"
"IFI35",0.840745592021913,5.22604486850588,6.84360733763803,0.000115126867143911,0.00290661478695099,1.22663191023503,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFI35"
"EIF2AK2",1.71108441851435,5.2870981985388,6.83019820990557,0.000116745441570933,0.00293024231124237,1.21155960145981,"Upregulated (FDR < 0.01, log2FC > 0.6)","EIF2AK2"
"CFDP1",-0.772307503983546,4.97217813862749,-6.82046984118632,0.000117935430416828,0.00294290039156411,1.20061095227763,"Downregulated (FDR < 0.01, log2FC < -0.6)","CFDP1"
"TPM1",-0.873205136942194,5.48356804948847,-6.79324690455526,0.000121337071670556,0.00300220683996976,1.16991221491261,"Downregulated (FDR < 0.01, log2FC < -0.6)","TPM1"
"HERC5",3.28372693441401,3.65861516893331,6.79030515654881,0.000121711088106882,0.00300220683996976,1.16658946864674,"Upregulated (FDR < 0.01, log2FC > 0.6)","HERC5"
"PLA2G4A",0.791540845723586,4.12335585229949,6.77921767957633,0.00012313222769071,0.00301397632533464,1.1540565245143,"Upregulated (FDR < 0.01, log2FC > 0.6)","PLA2G4A"
"PRC1",-0.851903159522574,4.05719197382798,-6.77565545983391,0.000123592691812417,0.00301397632533464,1.15002671712952,"Downregulated (FDR < 0.01, log2FC < -0.6)","PRC1"
"N4BP1",0.77885832067085,4.85931289126647,6.75303201199678,0.000126561765714051,0.0030446525171537,1.12439744828246,"Upregulated (FDR < 0.01, log2FC > 0.6)","N4BP1"
"PPT1",-0.812771611198875,5.24285709235934,-6.74421027248497,0.000127740758302475,0.0030446525171537,1.11438664743269,"Downregulated (FDR < 0.01, log2FC < -0.6)","PPT1"
"ITGAX",-0.945440191923577,4.56156835685756,-6.74085194739169,0.000128192763691373,0.0030446525171537,1.11057315419954,"Downregulated (FDR < 0.01, log2FC < -0.6)","ITGAX"
"NCAM2",-0.826767757925089,4.88737398867764,-6.74059133140344,0.000128227914305319,0.0030446525171537,1.11027715796513,"Downregulated (FDR < 0.01, log2FC < -0.6)","NCAM2"
"IPO7",0.761270998741242,4.52718479317288,6.73933502221949,0.000128397508295624,0.0030446525171537,1.10885018005846,"Upregulated (FDR < 0.01, log2FC > 0.6)","IPO7"
"THEMIS2",1.39935970242995,4.82675631422405,6.68836237869162,0.000135491519273935,0.00319521758639412,1.05078922323549,"Upregulated (FDR < 0.01, log2FC > 0.6)","THEMIS2"
"FCGR1B",0.788886758331539,4.33434561931403,6.6640496456903,0.000139026473115596,0.00326066460443792,1.02298258335474,"Upregulated (FDR < 0.01, log2FC > 0.6)","FCGR1B"
"PALM",-0.797858002673577,4.33306970651479,-6.65045407685919,0.000141047425043429,0.00329008450155651,1.00740130668459,"Downregulated (FDR < 0.01, log2FC < -0.6)","PALM"
"LSP1",-0.761215586310518,4.36778310232255,-6.63499753919387,0.000143384417031078,0.00332651847512102,0.989659368845416,"Downregulated (FDR < 0.01, log2FC < -0.6)","LSP1"
"VIMP",0.947316487971602,4.09212298578444,6.55190097812242,0.000156702585722831,0.00360326210015167,0.89376502595046,"Upregulated (FDR < 0.01, log2FC > 0.6)","VIMP"
"GTF2B",0.79192342544227,4.74081506528686,6.55018213932484,0.000156992081250783,0.00360326210015167,0.891772327593795,"Upregulated (FDR < 0.01, log2FC > 0.6)","GTF2B"
"PTPRE",0.770770545907943,3.79821299393181,6.5407532663842,0.00015859065440872,0.0036185934271046,0.880834551999346,"Upregulated (FDR < 0.01, log2FC > 0.6)","PTPRE"
"HOMER3",-0.746625861165074,4.42052700295274,-6.53633282432047,0.000159346262283963,0.0036185934271046,0.875702849974012,"Downregulated (FDR < 0.01, log2FC < -0.6)","HOMER3"
"PARP4",1.01273972147285,4.91205514841105,6.52874324628944,0.000160652850341516,0.00362662120353317,0.866886342802713,"Upregulated (FDR < 0.01, log2FC > 0.6)","PARP4"
"PSAT1",-0.835114368619753,5.38829621371292,-6.52217987162644,0.000161792288484334,0.00362662120353317,0.859256072861294,"Downregulated (FDR < 0.01, log2FC < -0.6)","PSAT1"
"SPG21",0.754684285820859,5.27070133490817,6.51964528772395,0.000162234685712574,0.00362662120353317,0.856308028883902,"Upregulated (FDR < 0.01, log2FC > 0.6)","SPG21"
"INCENP",-1.01929097270738,4.14270721694029,-6.51127998935907,0.000163704280641401,0.00364051177467821,0.846572358657136,"Downregulated (FDR < 0.01, log2FC < -0.6)","INCENP"
"SPTBN1",-0.780880646732043,4.59650394413525,-6.50183629026093,0.000165380965295341,0.00365662813073917,0.835570989796492,"Downregulated (FDR < 0.01, log2FC < -0.6)","SPTBN1"
"CHMP1B",-0.79677161879535,4.46399034391226,-6.49763520077428,0.000166132918335074,0.00365662813073917,0.830673331632346,"Downregulated (FDR < 0.01, log2FC < -0.6)","CHMP1B"
"CALCOCO2",-0.767587341377993,4.47359897117394,-6.47719992463455,0.000169844722487158,0.00371925280058614,0.806817827435037,"Downregulated (FDR < 0.01, log2FC < -0.6)","CALCOCO2"
"TNFAIP8",1.16657333265805,5.15362528228797,6.46266842012866,0.000172539709906259,0.00374749588885601,0.789821928860782,"Upregulated (FDR < 0.01, log2FC > 0.6)","TNFAIP8"
"FBXO6",1.0861923168963,4.90599719883464,6.46084733418988,0.000172880751629425,0.00374749588885601,0.787690110995221,"Upregulated (FDR < 0.01, log2FC > 0.6)","FBXO6"
"LYZ",-1.48311132762937,4.8929220159484,-6.45585594224484,0.000173819318954678,0.00374890712036923,0.781844872608824,"Downregulated (FDR < 0.01, log2FC < -0.6)","LYZ"
"LYSMD2",0.841229915027219,6.15437560082131,6.42990949338289,0.000178789453698596,0.00383682167637188,0.751408741666163,"Upregulated (FDR < 0.01, log2FC > 0.6)","LYSMD2"
"PLSCR1",1.94479051462072,4.67906163432331,6.4058188428895,0.000183544425821447,0.00391926704291368,0.72307248850557,"Upregulated (FDR < 0.01, log2FC > 0.6)","PLSCR1"
"MCEMP1",-1.05706190883163,5.15264906445002,-6.39669629830009,0.000185381204843915,0.00393889173856477,0.712322824025001,"Downregulated (FDR < 0.01, log2FC < -0.6)","MCEMP1"
"MVP",0.847972666937245,5.15395065565146,6.37074736830549,0.000190717418405106,0.00403231113199367,0.681687122425274,"Upregulated (FDR < 0.01, log2FC > 0.6)","MVP"
"PRMT1",0.726521393731026,5.28988815162147,6.35639617373768,0.000193741059291567,0.00405641869457861,0.66470665790667,"Upregulated (FDR < 0.01, log2FC > 0.6)","PRMT1"
"TRIM14",1.36285576885203,4.0931754922442,6.35636415479117,0.000193747864023442,0.00405641869457861,0.664668743104411,"Upregulated (FDR < 0.01, log2FC > 0.6)","TRIM14"
"ARMCX3",0.726510698027429,5.13358170596888,6.33716865298064,0.000197875060147667,0.00412271727259119,0.641914820234321,"Upregulated (FDR < 0.01, log2FC > 0.6)","ARMCX3"
"MLKL",0.963986023975335,4.50445498345697,6.32960020668664,0.000199528844393758,0.00413709082192274,0.632930259020315,"Upregulated (FDR < 0.01, log2FC > 0.6)","MLKL"
"TNPO1",0.8923234949879,4.88379914563101,6.31455830012874,0.000202860979579984,0.00418595829017928,0.615051874814544,"Upregulated (FDR < 0.01, log2FC > 0.6)","TNPO1"
"TCEB3",0.881354102405563,4.72474249172047,6.30915429354539,0.000204072999601436,0.00419081968559504,0.608621663553784,"Upregulated (FDR < 0.01, log2FC > 0.6)","TCEB3"
"CEP55",-0.843718282845691,4.49502325821615,-6.2717014193088,0.000212695125187863,0.00434615983541302,0.563952309119935,"Downregulated (FDR < 0.01, log2FC < -0.6)","CEP55"
"UHRF2",-0.709114179204637,4.63184698878385,-6.26760353876377,0.000213662564136101,0.00434615983541302,0.559053757994265,"Downregulated (FDR < 0.01, log2FC < -0.6)","UHRF2"
"TXNIP",-0.731480960392874,4.60437194890188,-6.24740443427954,0.000218502467396761,0.00442364429276838,0.534875992198094,"Downregulated (FDR < 0.01, log2FC < -0.6)","TXNIP"
"CETN3",-0.746848241962374,4.84647681547825,-6.23477441035186,0.000221589924096023,0.00446508898694897,0.519731105503804,"Downregulated (FDR < 0.01, log2FC < -0.6)","CETN3"
"KIF2C",-0.84726611319113,4.014548417052,-6.22505342496009,0.00022399892191452,0.00449253912550057,0.508060273943398,"Downregulated (FDR < 0.01, log2FC < -0.6)","KIF2C"
"FERMT3",0.747390830264699,4.90516816448558,6.21044038958453,0.000227674583147252,0.00452765349410684,0.490492824720983,"Upregulated (FDR < 0.01, log2FC > 0.6)","FERMT3"
"NDC80",-0.743987502234264,4.62338136833653,-6.20971192870653,0.000227859542107893,0.00452765349410684,0.489616352626827,"Downregulated (FDR < 0.01, log2FC < -0.6)","NDC80"
"ARHGAP11A",-0.867996427186424,3.85004826987962,-6.19953000995842,0.000230462131361274,0.00455826482858335,0.477358337987409,"Downregulated (FDR < 0.01, log2FC < -0.6)","ARHGAP11A"
"HMMR",-1.19392214219668,4.46085508130083,-6.1788354722375,0.000235853116648694,0.00464349347089997,0.452402147595495,"Downregulated (FDR < 0.01, log2FC < -0.6)","HMMR"
"UHRF1BP1",0.983085827413843,4.07937976567148,6.16529871456182,0.000239454389368382,0.00469286867200501,0.436047214306456,"Upregulated (FDR < 0.01, log2FC > 0.6)","UHRF1BP1"
"RACGAP1",-0.739513239805574,4.10164894587867,-6.15377682021121,0.000242567267752385,0.00473226687815107,0.422107553594497,"Downregulated (FDR < 0.01, log2FC < -0.6)","RACGAP1"
"RNF181",-0.991094776681827,5.19198021994209,-6.14732533155038,0.000244329671209682,0.00474508121643419,0.414294614147225,"Downregulated (FDR < 0.01, log2FC < -0.6)","RNF181"
"IRF8",-0.697327175736114,4.29649542888963,-6.14141905488863,0.000245955476970597,0.00475513922143154,0.407137113839036,"Downregulated (FDR < 0.01, log2FC < -0.6)","IRF8"
"GRK2",-0.71314439388479,4.90970767686622,-6.12607988072805,0.000250233644970071,0.00481615607269752,0.388526809069317,"Downregulated (FDR < 0.01, log2FC < -0.6)","GRK2"
"H2AFV",-0.794817922771317,5.09572480932314,-6.12113721726872,0.000251629541299302,0.00482140174668127,0.382523460684964,"Downregulated (FDR < 0.01, log2FC < -0.6)","H2AFV"
"CASP1",0.703949106106519,5.03126002558821,6.10693951178581,0.000255687028661087,0.00487737212005949,0.365260920373061,"Upregulated (FDR < 0.01, log2FC > 0.6)","CASP1"
"MOV10",0.704129686118183,4.62815047844408,6.10266122403765,0.000256923748907128,0.00487927756774068,0.36005383437723,"Upregulated (FDR < 0.01, log2FC > 0.6)","MOV10"
"WDHD1",-0.720111129848654,4.59297106399356,-6.08658495938173,0.000261629972194734,0.00494256799979762,0.340465712490725,"Downregulated (FDR < 0.01, log2FC < -0.6)","WDHD1"
"TACC3",-0.93514128471669,4.78300482568993,-6.08344720001911,0.000262559530278159,0.00494256799979762,0.33663849600401,"Downregulated (FDR < 0.01, log2FC < -0.6)","TACC3"
"NUF2",-0.906974844606553,4.03247422315172,-6.07525608776103,0.000265003278128428,0.00496585316274451,0.326641372940874,"Downregulated (FDR < 0.01, log2FC < -0.6)","NUF2"
"ADAR",0.748521167909043,5.06093156831317,6.07157212591411,0.000266110491013802,0.00496585316274451,0.322142238327186,"Upregulated (FDR < 0.01, log2FC > 0.6)","ADAR"
"DDX60L",0.837714695627733,4.75717196739348,6.06258033508768,0.000268834362359697,0.00499496572834553,0.31115317215221,"Upregulated (FDR < 0.01, log2FC > 0.6)","DDX60L"
"MCL1",0.707426608764433,4.62455004526227,6.05287274458268,0.000271809486367877,0.00502847549780572,0.299277186368318,"Upregulated (FDR < 0.01, log2FC > 0.6)","MCL1"
"CASP4",0.997872255478466,4.68361706045344,6.04762979683668,0.00027343133572002,0.00503216590440251,0.292857875200689,"Upregulated (FDR < 0.01, log2FC > 0.6)","CASP4"
"EHD4",0.847410066083592,4.80578148596559,6.04466272801848,0.000274353872700416,0.00503216590440251,0.289223453696496,"Upregulated (FDR < 0.01, log2FC > 0.6)","EHD4"
"CD300A",-0.69374795462836,4.05558342777237,-6.03997680135841,0.000275817814884245,0.00503748962333268,0.283481168887132,"Downregulated (FDR < 0.01, log2FC < -0.6)","CD300A"
"UBA7",0.741911574413246,4.52522665472372,6.0343812605387,0.000277577178346538,0.00504814088755653,0.276620361322735,"Upregulated (FDR < 0.01, log2FC > 0.6)","UBA7"
"TYMS",-0.804348355252664,3.71002381759823,-6.00951010179717,0.000285547729074591,0.00514800509897842,0.24607451682834,"Downregulated (FDR < 0.01, log2FC < -0.6)","TYMS"
"KIF22",-0.722071037440457,3.87589393537503,-6.00882377790112,0.00028577121099095,0.00514800509897842,0.245230421585318,"Downregulated (FDR < 0.01, log2FC < -0.6)","KIF22"
"SPN",-0.689917679274627,5.16252634187083,-6.0060797692788,0.000286666639947773,0.00514800509897842,0.241854990934358,"Downregulated (FDR < 0.01, log2FC < -0.6)","SPN"
"DHRS9",-0.831930764999411,4.81464341694531,-5.97985496107912,0.000295381446983264,0.00528240487688403,0.209544507510951,"Downregulated (FDR < 0.01, log2FC < -0.6)","DHRS9"
"H1FX",-0.676469317682144,4.88154935559874,-5.97359722612576,0.00029750367158818,0.00529828115542104,0.201820925270532,"Downregulated (FDR < 0.01, log2FC < -0.6)","H1FX"
"TIMM8B",-0.698495820908577,5.09274617856486,-5.95564581475771,0.000303685063090996,0.00538073001532058,0.17963515132189,"Downregulated (FDR < 0.01, log2FC < -0.6)","TIMM8B"
"SRP9",-0.769114001924871,5.03861097817122,-5.95290669093095,0.000304640585676351,0.00538073001532058,0.17624609794945,"Downregulated (FDR < 0.01, log2FC < -0.6)","SRP9"
"THYN1",-0.739332700547147,4.88238278744653,-5.92309687480865,0.000315255556516156,0.00554539692035796,0.139297470483063,"Downregulated (FDR < 0.01, log2FC < -0.6)","THYN1"
"LRRC20",-0.780708186423711,3.4432974288159,-5.91197271685152,0.00031932018294364,0.00558654436268424,0.125478461427571,"Downregulated (FDR < 0.01, log2FC < -0.6)","LRRC20"
"IMPA2",-0.677203040726504,4.98378568302868,-5.90959062328139,0.00032019802265152,0.00558654436268424,0.122517117343699,"Downregulated (FDR < 0.01, log2FC < -0.6)","IMPA2"
"NARF",-1.07898194383846,3.86390313623746,-5.90018779158939,0.000323689056144758,0.00562458878126843,0.110820286138546,"Downregulated (FDR < 0.01, log2FC < -0.6)","NARF"
"ATAD2",-0.730267758902168,4.78472096890253,-5.87157180768545,0.000334572875039333,0.00579026927285813,0.0751489026534182,"Downregulated (FDR < 0.01, log2FC < -0.6)","ATAD2"
"ECM29",0.772406617039139,4.32284917098185,5.86394259657726,0.000337541902867612,0.00580924921814096,0.0656198412162334,"Upregulated (FDR < 0.01, log2FC > 0.6)","ECM29"
"KPNA1",0.669163183123715,4.24974954088677,5.86181104449331,0.000338376585399636,0.00580924921814096,0.0629560643842284,"Upregulated (FDR < 0.01, log2FC > 0.6)","KPNA1"
"PARP10",0.861876015935983,4.09320366283424,5.85583679490305,0.000340728094671628,0.00582631467063996,0.0554868071237502,"Upregulated (FDR < 0.01, log2FC > 0.6)","PARP10"
"HINT3",0.854987609011203,4.26911943404119,5.84364857502703,0.00034558123630327,0.00585279669923242,0.0402334689134882,"Upregulated (FDR < 0.01, log2FC > 0.6)","HINT3"
"EIF4H",-0.86515809956999,5.13979904950983,-5.84327337466359,0.000345731832343005,0.00585279669923242,0.0397635903484739,"Downregulated (FDR < 0.01, log2FC < -0.6)","EIF4H"
"MIF4GD",-0.815412142078734,4.96232384511781,-5.8416910126076,0.000346367745015153,0.00585279669923242,0.0377817227259927,"Downregulated (FDR < 0.01, log2FC < -0.6)","MIF4GD"
"ACSL5",0.727092227219833,3.89363212914517,5.8281061538341,0.000351880237060332,0.00591995495647941,0.0207529470124905,"Upregulated (FDR < 0.01, log2FC > 0.6)","ACSL5"
"MGMT",-0.715878450017755,5.57546924964565,-5.82512986934556,0.000353100761616666,0.00591995495647941,0.0170187675470777,"Downregulated (FDR < 0.01, log2FC < -0.6)","MGMT"
"FADS2",-0.826131757201598,5.16041108933168,-5.81476198283126,0.000357388838652627,0.0059685326673038,0.00400127871287559,"Downregulated (FDR < 0.01, log2FC < -0.6)","FADS2"
"FCER1G",0.688560799482265,5.75071206349181,5.80303883048878,0.000362306333400006,0.00602720458508847,-0.0107355767180861,"Upregulated (FDR < 0.01, log2FC > 0.6)","FCER1G"
"ACY1",-0.658933261776147,4.85043028590909,-5.79929465002973,0.000363892489297494,0.00603021839407276,-0.0154462567333828,"Downregulated (FDR < 0.01, log2FC < -0.6)","ACY1"
"NUCB1",0.691179002323171,5.06597320043742,5.77636005129899,0.000373775984533226,0.00614738013382469,-0.0443430756868963,"Upregulated (FDR < 0.01, log2FC > 0.6)","NUCB1"
"UHRF1",-0.715288809361317,4.18147595254338,-5.77624301180459,0.00037382717030015,0.00614738013382469,-0.0444907269528727,"Downregulated (FDR < 0.01, log2FC < -0.6)","UHRF1"
"RNASEH2A",-0.651940815965474,4.43913526851761,-5.76870276936034,0.000377141046748588,0.00616800183661947,-0.0540070984862542,"Downregulated (FDR < 0.01, log2FC < -0.6)","RNASEH2A"
"CBX4",-0.66914348569999,4.47435828497188,-5.76686098814599,0.000377955378152591,0.00616800183661947,-0.0563327587212124,"Downregulated (FDR < 0.01, log2FC < -0.6)","CBX4"
"VAT1",-0.696329023364254,4.42549013827579,-5.75464725443585,0.000383404601528775,0.0062126218843574,-0.0717671495853072,"Downregulated (FDR < 0.01, log2FC < -0.6)","VAT1"
"GLOD4",-0.682276803297994,5.29443770323744,-5.75424721963371,0.000383584529206596,0.0062126218843574,-0.0722730178311153,"Downregulated (FDR < 0.01, log2FC < -0.6)","GLOD4"
"TK1",-0.703368833751267,4.76073018516636,-5.74117697946324,0.000389514460164798,0.00628494760536584,-0.0888132692733636,"Downregulated (FDR < 0.01, log2FC < -0.6)","TK1"
"ZWINT",-0.990281896406137,4.71403643706834,-5.73174522213865,0.000393855997953335,0.00633119828919742,-0.100763704453242,"Downregulated (FDR < 0.01, log2FC < -0.6)","ZWINT"
